Wavelength (nm);% Transmission
1285.6;46.00446664
1285.8;47.43511961
1286;48.7753057
1286.2;50.0034535
1286.4;51.1093079
1286.6;52.0714894
1286.8;52.86886659
1287;53.51801538
1287.2;53.9883432
1287.4;54.2875197
1287.6;54.43772909
1287.8;54.41266536
1288;54.25003216
1288.2;53.93864099
1288.4;53.50569382
1288.6;52.97854174
1288.8;52.3479887
1289;51.64163693
1289.2;50.87448196
1289.4;50.06105525
1289.6;49.20395357
1289.8;48.33926025
1290;47.45696932
1290.2;46.58005532
1290.4;45.70881896
1290.6;44.84355146
1290.8;44.00479478
1291;43.19167037
1291.2;42.40333354
1291.4;41.65815197
1291.6;40.93549063
1291.8;40.2531619
1292;39.60955835
1292.2;39.00317845
1292.4;38.44147118
1292.6;37.91403442
1292.8;37.41967403
1293;36.97430335
1293.2;36.55947916
1293.4;36.19095139
1293.6;35.85915075
1293.8;35.55494409
1294;35.30205604
1294.2;35.0751874
1294.4;34.88992212
1294.6;34.7376152
1294.8;34.62581465
1295;34.54617749
1295.2;34.50642762
1295.4;34.49054048
1295.6;34.52232208
1295.8;34.57801035
1296;34.67368505
1296.2;34.80967752
1296.4;34.97035169
1296.6;35.17223774
1296.8;35.41604004
1297;35.68617493
1297.2;35.9915044
1297.4;36.34126161
1297.6;36.72823005
1297.8;37.15352291
1298;37.61837228
1298.2;38.11535771
1298.4;38.66339621
1298.6;39.24641574
1298.8;39.87493609
1299;40.55085354
1299.2;41.26672463
1299.4;42.02425277
1299.6;42.83512119
1299.8;43.69180634
1300;44.59642032
1300.2;45.54073127
1300.4;46.53717326
1300.6;47.5882791
1300.8;48.68554097
1301;49.8310456
1301.2;51.02699579
1301.4;52.27571722
1301.6;53.56733
1301.8;54.91613956
1302;56.29891174
1302.2;57.72979296
1302.4;59.19704116
1302.6;60.70158063
1302.8;62.24435916
1303;63.81165375
1303.2;65.388293
1303.4;66.98846094
1303.6;68.59619085
1303.8;70.1940014
1304;71.77942913
1304.2;73.33309253
1304.4;74.86864962
1304.6;76.34841052
1304.8;77.76783345
1305;79.12249981
1305.2;80.40813701
1305.4;81.58306174
1305.6;82.66087535
1305.8;83.61804318
1306;84.4500673
1306.2;85.1530092
1306.4;85.72352082
1306.6;86.15887111
1306.8;86.4569678
1307;86.59643234
1307.2;86.59643234
1307.4;86.4569678
1307.6;86.1787122
1307.8;85.78275699
1308;85.25110168
1308.2;84.62525688
1308.4;83.90734899
1308.6;83.08067187
1308.8;82.18640804
1309;81.20822162
1309.2;80.18626778
1309.4;79.10428328
1309.6;78.00096937
1309.8;76.85993273
1310;75.70071823
1310.2;74.54182134
1310.4;73.36687144
1310.6;72.21044145
1310.8;71.05587634
1311;69.91977145
1311.2;68.80183161
1311.4;67.70176641
1311.6;66.63463145
1311.8;65.59942007
1312;64.61003853
1312.2;63.65023332
1312.4;62.71912632
1312.6;61.83010728
1312.8;60.9817664
1313;60.1727694
1313.2;59.41553335
1313.4;58.68133696
1313.6;57.99626158
1313.8;57.35879248
1314;56.75446054
1314.2;56.19530077
1314.4;55.68009916
1314.6;55.19503334
1314.8;54.75200153
1315;54.36257252
1315.2;54.00077591
1315.4;53.6784541
1315.6;53.39492736
1315.8;53.14959995
1316;52.9419581
1316.2;52.75941847
1316.4;52.62595621
1316.6;52.52910485
1316.8;52.46866328
1317;52.44450613
1317.2;52.45658331
1317.4;52.50491987
1317.6;52.57750823
1317.8;52.6987119
1318;52.84452518
1318.2;53.03957067
1318.4;53.25985748
1318.6;53.51801538
1318.8;53.80219572
1319;54.13772479
1319.2;54.48789119
1319.4;54.89085556
1319.6;55.32227103
1319.8;55.79560615
1320;56.28594993
1320.2;56.83292391
1320.4;57.39842822
1320.6;58.00961725
1320.8;58.65431943
1321;59.33350444
1321.2;60.03437587
1321.4;60.78550092
1321.6;61.56019686
1321.8;62.37348355
1322;63.22662499
1322.2;64.10619496
1322.4;65.01296903
1322.6;65.94775259
1322.8;66.911382
1323;67.90472582
1323.2;68.92868607
1323.4;69.968087
1323.6;71.039517
1323.8;72.12735394
1324;73.23184907
1324.2;74.33613897
1324.4;75.47445749
1324.6;76.59492584
1324.8;77.73202828
1325;78.86784968
1325.2;80.00184449
1325.4;81.13346052
1325.6;82.24320001
1325.8;83.32973486
1326;84.41118556
1326.2;85.44762577
1326.4;86.4569678
1326.6;87.41782564
1326.8;88.34866674
1327;89.22776196
1327.2;90.05337628
1327.4;90.8447847
1327.6;91.53770084
1327.8;92.19343575
1328;92.76838584
1328.2;93.28246203
1328.4;93.73461501
1328.6;94.10224835
1328.8;94.38435233
1329;94.60193073
1329.2;94.75453398
1329.4;94.8200107
1329.6;94.8200107
1329.8;94.75453398
1330;94.60193073
1330.2;94.40608763
1330.4;94.14559402
1330.6;93.82098756
1330.8;93.43293683
1331;93.00365148
1331.2;92.53371535
1331.4;92.02376548
1331.6;91.47449067
1331.8;90.88662991
1332;90.2817565
1332.2;89.63961859
1332.4;88.98155684
1332.6;88.30799004
1332.8;87.63952196
1333;86.93606925
1333.2;86.2581223
1333.4;85.56575761
1333.6;84.8789503
1333.8;84.19765576
1334;83.52182974
1334.2;82.87050779
1334.4;82.20533434
1334.6;81.58306174
1334.8;80.96549959
1335;80.37111622
1335.2;79.79946873
1335.4;79.25013305
1335.6;78.72270346
1335.8;78.21679205
1336;77.7499288
1336.2;77.30364996
1336.4;76.87763242
1336.6;76.4891791
1336.8;76.1202139
1337;75.77047329
1337.2;75.47445749
1337.4;75.19691089
1337.6;74.93763796
1337.8;74.73086342
1338;74.52465943
1338.2;74.37037991
1338.4;74.25060557
1338.6;74.14809539
1338.8;74.06277837
1339;74.02867905
1339.2;74.01163528
1339.4;74.02867905
1339.6;74.07983392
1339.8;74.14809539
1340;74.25060557
1340.2;74.37037991
1340.4;74.52465943
1340.6;74.71365798
1340.8;74.92038492
1341;75.14498464
1341.2;75.40497495
1341.4;75.6832895
1341.6;75.99762144
1341.8;76.31325887
1342;76.66550487
1342.2;77.01937676
1342.4;77.41052271
1342.6;77.8036551
1342.8;78.21679205
1343;78.65023055
1343.2;79.10428328
1343.4;79.56095729
1343.6;80.02026771
1343.8;80.50076361
1344;80.96549959
1344.2;81.4516713
1344.4;81.94076232
1344.6;82.4138115
1344.8;82.88959163
1345;83.36811846
1345.2;83.83010305
1345.4;84.29464772
1345.6;84.72274141
1345.8;85.1530092
1346;85.54605763
1346.2;85.9409203
1346.4;86.29785478
1346.6;86.6163742
1346.8;86.91605379
1347;87.19669013
1347.2;87.41782564
1347.4;87.61934454
1347.6;87.78089408
1347.8;87.90225168
1348;87.96299338
1348.2;88.00351117
1348.4;87.98324994
1348.6;87.92249425
1348.8;87.82132799
1349;87.65970403
1349.2;87.45809231
1349.4;87.19669013
1349.6;86.89604293
1349.8;86.55656239
1350;86.1787122
1350.2;85.74326166
1350.4;85.27073373
1350.6;84.76176666
1350.8;84.21704522
1351;83.63729916
1351.2;83.00418697
1351.4;82.35690172
1351.6;81.6770418
1351.8;80.98414473
1352;80.26015609
1352.2;79.50601751
1352.4;78.75896495
1352.6;77.98301105
1352.8;77.17915156
1353;76.38357836
1353.2;75.57880137
1353.4;74.76528618
1353.6;73.96052751
1353.8;73.1475863
1354;72.34358059
1354.2;71.53193941
1354.4;70.74569216
1354.6;69.95197811
1354.8;69.16716893
1355;68.40691419
1355.2;67.63943948
1355.4;66.89597686
1355.6;66.17592187
1355.8;65.46361741
1356;64.77389307
1356.2;64.09143566
1356.4;63.43077242
1356.6;62.80583588
1356.8;62.18705638
1357;61.58855291
1357.2;61.00985601
1357.4;60.45051429
1357.6;59.91009386
1357.8;59.401854
1358;58.91148903
1358.2;58.4386265
1358.4;57.99626158
1358.6;57.57049982
1358.8;57.17418729
1359;56.79367868
1359.2;56.42869413
1359.4;56.1047976
1359.6;55.78276021
1359.8;55.50089672
1360;55.23317389
1360.2;54.99206144
1360.4;54.7646101
1360.6;54.56322102
1360.8;54.38761317
1361;54.22505485
1361.2;54.10034069
1361.4;53.9883432
1361.6;53.88898454
1361.8;53.82697825
1362;53.7774246
1362.2;53.75266488
1362.4;53.75266488
1362.6;53.76504331
1362.8;53.81458556
1363;53.87657757
1363.2;53.95106225
1363.4;54.0629824
1363.6;54.18761045
1363.8;54.33754339
1364;54.50043893
1364.2;54.68900223
1364.4;54.9034961
1364.6;55.13152427
1364.8;55.38599983
1365;55.66727982
1365.2;55.96287274
1365.4;56.2729911
1365.6;56.61089226
1365.8;56.96393733
1366;57.34558665
1366.2;57.74308727
1366.4;58.1701254
1366.6;58.60032168
1366.8;59.06089175
1367;59.53878941
1367.2;60.03437587
1367.4;60.54802757
1367.6;61.08013665
1367.8;61.6453042
1368;62.20137713
1368.2;62.79137597
1368.4;63.4015682
1368.6;64.01769013
1368.8;64.6397994
1369;65.28298442
1369.2;65.94775259
1369.4;66.61929002
1369.6;67.29766563
1369.8;67.98294905
1370;68.67521061
1370.2;69.37452139
1370.4;70.08095316
1370.6;70.79457844
1370.8;71.49900532
1371;72.21044145
1371.2;72.912166
1371.4;73.62070975
1371.6;74.31902441
1371.8;75.00668987
1372;75.6832895
1372.2;76.33083267
1372.4;76.98391619
1372.6;77.60683997
1372.8;78.21679205
1373;78.81338851
1373.2;79.37797217
1373.4;79.90979196
1373.6;80.4266538
1373.8;80.89096194
1374;81.33921936
1374.2;81.75230379
1374.4;82.12965528
1374.6;82.47076061
1374.8;82.756097
1375;83.02330159
1375.2;83.23385317
1375.4;83.40651974
1375.6;83.56030182
1375.8;83.63729916
1376;83.69509372
1376.2;83.71436744
1376.4;83.67582443
1376.6;83.59879163
1376.8;83.48337537
1377;83.34892445
1377.2;83.15722725
1377.4;82.92777249
1377.6;82.67991091
1377.8;82.37586728
1378;82.07294172
1378.2;81.71466413
1378.4;81.33921936
1378.6;80.94685874
1378.8;80.51930173
1379;80.07556285
1379.2;79.61593504
1379.4;79.14072054
1379.6;78.65023055
1379.8;78.14478489
1380;77.62471166
1380.2;77.10809966
1380.4;76.59492584
1380.6;76.06765008
1380.8;75.52661141
1381;75.00668987
1381.2;74.47319739
1381.4;73.94349943
1381.6;73.41756899
1381.8;72.912166
1382;72.39357102
1382.2;71.89521719
1382.4;71.41673641
1382.6;70.92510706
1382.8;70.4693069
1383;70.01643594
1383.2;69.56647535
1383.4;69.15124443
1383.6;68.73849196
1383.8;68.3439381
1384;67.9672972
1384.2;67.59273195
1384.4;67.2511941
1384.6;66.92679069
1384.8;66.61929002
1385;66.32847313
1385.2;66.05413352
1385.4;65.79607697
1385.6;65.56921737
1385.8;65.35818751
1386;65.16283941
1386.2;64.98303635
1386.4;64.83357951
1386.6;64.69936228
1386.8;64.58029135
1387;64.49113199
1387.2;64.41692655
1387.4;64.35762368
1387.6;64.32799273
1387.8;64.31318236
1388;64.32799273
1388.2;64.35762368
1388.4;64.40209571
1388.6;64.47628406
1388.8;64.5654229
1389;64.66957398
1389.2;64.80372942
1389.4;64.95311744
1389.6;65.11784205
1389.8;65.31305526
1390;65.5239394
1390.2;65.75064235
1390.4;66.0085207
1390.6;66.26741047
1390.8;66.55795964
1391;66.86517722
1391.2;67.18928198
1391.4;67.5305054
1391.6;67.88909198
1391.8;68.26529951
1392;68.65939938
1392.2;69.07167693
1392.4;69.50243176
1392.6;69.95197811
1392.8;70.40443215
1393;70.87613065
1393.2;71.35098945
1393.4;71.84557088
1393.6;72.36024023
1393.8;72.87859644
1394;73.40066592
1394.2;73.92647527
1394.4;74.47319739
1394.6;75.02396279
1394.8;75.56140071
1395;76.1202139
1395.2;76.68315979
1395.4;77.23248345
1395.6;77.78574221
1395.8;78.32492722
1396;78.86784968
1396.2;79.41453549
1396.4;79.92819399
1396.6;80.44517486
1396.8;80.94685874
1397;81.43291852
1397.2;81.90303589
1397.4;82.35690172
1397.6;82.77515449
1397.8;83.17637711
1398;83.56030182
1398.2;83.90734899
1398.4;84.23643914
1398.6;84.52788452
1398.8;84.78128603
1399;84.99629594
1399.2;85.19223264
1399.4;85.32965702
1399.6;85.44762577
1399.8;85.52636219
1400;85.56575761
1400.2;85.56575761
1400.4;85.50667129
1400.6;85.42795299
1400.8;85.29037031
1401;85.13340425
1401.2;84.9180475
1401.4;84.68373413
1401.6;84.3917514
1401.8;84.08141272
1402;83.73364561
1402.2;83.32973486
1402.4;82.90867986
1402.6;82.4517732
1402.8;81.97850612
1403;81.4516713
1403.2;80.92822218
1403.4;80.35261222
1403.6;79.78109634
1403.8;79.17717458
1404;78.54164626
1404.2;77.91121911
1404.4;77.25026893
1404.6;76.59492584
1404.8;75.92765726
1405;75.23154832
1405.2;74.54182134
1405.4;73.85841781
1405.6;73.16443109
1405.8;72.4769652
1406;71.77942913
1406.2;71.08860631
1406.4;70.40443215
1406.6;69.71078929
1406.8;69.03987557
1407;68.37541889
1407.2;67.71735711
1407.4;67.06562867
1407.6;66.42017263
1407.8;65.79607697
1408;65.17784543
1408.2;64.58029135
1408.4;63.98821568
1408.6;63.41616863
1408.8;62.86370884
1409;62.31606189
1409.2;61.7874113
1409.4;61.27735345
1409.6;60.78550092
1409.8;60.31148196
1410;59.85494003
1410.2;59.41553335
1410.4;58.97935245
1410.6;58.57334144
1410.8;58.1969199
1411;57.82291743
1411.2;57.46454866
1411.4;57.1347064
1411.6;56.81983916
1411.8;56.51971978
1412;56.2470824
1412.2;55.98865053
1412.4;55.74424015
1412.6;55.51367774
1412.8;55.30953407
1413;55.13152427
1413.2;54.95408739
1413.4;54.80245322
1413.6;54.67641107
1413.8;54.56322102
1414;54.47534633
1414.2;54.40013782
1414.4;54.33754339
1414.6;54.30002131
1414.8;54.27502098
1415;54.27502098
1415.2;54.30002131
1415.4;54.33754339
1415.6;54.38761317
1415.8;54.46280436
1416;54.55065882
1416.2;54.66382281
1416.4;54.78983594
1416.6;54.9414352
1416.8;55.11883123
1417;55.29680005
1417.2;55.51367774
1417.4;55.73140605
1417.6;55.97576015
1417.8;56.2470824
1418;56.53273543
1418.2;56.83292391
1418.4;57.16102396
1418.6;57.50425748
1418.8;57.86287388
1419;58.25054593
1419.2;58.65431943
1419.4;59.07449259
1419.6;59.52508168
1419.8;59.99291992
1420;60.46443513
1420.2;60.9817664
1420.4;61.50352393
1420.6;62.04403012
1420.8;62.61811646
1421;63.19751476
1421.2;63.81165375
1421.4;64.4317608
1421.6;65.07287578
1421.8;65.73550445
1422;66.42017263
1422.2;67.12742685
1422.4;67.84221205
1422.6;68.58039781
1422.8;69.3425806
1423;70.11323407
1423.2;70.89245236
1423.4;71.69683756
1423.6;72.51034976
1423.8;73.34998004
1424;74.18224972
1424.2;75.04123969
1424.4;75.89269934
1424.6;76.77149538
1424.8;77.64258747
1425;78.54164626
1425.2;79.41453549
1425.4;80.31561699
1425.6;81.20822162
1425.8;82.09184189
1426;82.98507675
1426.2;83.84940786
1426.4;84.72274141
1426.6;85.58546212
1426.8;86.43706264
1427;87.27703824
1427.2;88.08460274
1427.4;88.87917199
1427.6;89.63961859
1427.8;90.38575707
1428;91.1171233
1428.2;91.81211669
1428.4;92.44852788
1428.6;93.08935046
1428.8;93.6698878
1429;94.21064996
1429.2;94.71090795
1429.4;95.16998481
1429.6;95.58725719
1429.8;95.96215671
1430;96.2720013
1430.2;96.56060985
1430.4;96.78320505
1430.6;96.9616506
1430.8;97.09570065
1431;97.16279516
1431.2;97.18517029
1431.4;97.16279516
1431.6;97.09570065
1431.8;96.98397942
1432;96.80549277
1432.2;96.6050879
1432.4;96.33852661
1432.6;96.05058184
1432.8;95.71940713
1433;95.34545597
1433.2;94.92923914
1433.4;94.4930789
1433.6;94.01561688
1433.8;93.49750031
1434;92.96083157
1434.2;92.40596356
1434.4;91.83325965
1434.6;91.22208618
1434.8;90.61498022
1435;89.97047223
1435.2;89.33054837
1435.4;88.67475557
1435.6;88.00351117
1435.8;87.33734791
1436;86.6562717
1436.2;85.98050667
1436.4;85.29037031
1436.6;84.60577344
1436.8;83.9266716
1437;83.25302067
1437.2;82.58477692
1437.4;81.92189693
1437.6;81.26433766
1437.8;80.63062014
1438;79.9834255
1438.2;79.35969682
1438.4;78.75896495
1438.6;78.16278046
1438.8;77.57110893
1439;77.00164444
1439.2;76.45396264
1439.4;75.91017629
1439.6;75.38761431
1439.8;74.88589075
1440;74.38750629
1440.2;73.90945503
1440.4;73.46830157
1440.6;73.02978129
1440.8;72.61059574
1441;72.21044145
1441.2;71.82902973
1441.4;71.46608639
1441.6;71.12135137
1441.8;70.79457844
1442;70.48553492
1442.2;70.21016602
1442.4;69.93587292
1442.6;69.69473964
1442.8;69.45443776
1443;69.24684643
1443.2;69.05577442
1443.4;68.88108827
1443.6;68.73849196
1443.8;68.59619085
1444;68.48571591
1444.2;68.39116473
1444.4;68.3124718
1444.6;68.24958265
1444.8;68.21815979
1445;68.1867514
1445.2;68.1867514
1445.4;68.20245379
1445.6;68.23386941
1445.8;68.29674408
1446;68.35967668
1446.2;68.43842399
1446.4;68.54882265
1446.6;68.67521061
1446.8;68.81767565
1447;68.96043622
1447.2;69.1353236
1447.4;69.32661572
1447.6;69.53444618
1447.8;69.75896043
1448;70.00031591
1448.2;70.25868224
1448.4;70.51800219
1448.6;70.81088137
1448.8;71.10497695
1449;71.43318262
1449.2;71.76290321
1449.4;72.09414572
1449.6;72.46027868
1449.8;72.82827107
1450;73.21498875
1450.2;73.60375991
1450.4;74.01163528
1450.6;74.43890911
1450.8;74.85141246
1451;75.30087105
1451.2;75.73558773
1451.4;76.1903555
1451.6;76.66550487
1451.8;77.1258565
1452;77.60683997
1452.2;78.09082302
1452.4;78.55973323
1452.6;79.04965885
1452.8;79.54263981
1453;80.03869518
1453.2;80.51930173
1453.4;81.00279417
1453.6;81.48918982
1453.8;81.95963205
1454;82.4517732
1454.2;82.90867986
1454.4;83.36811846
1454.6;83.83010305
1454.8;84.25583753
1455;84.68373413
1455.2;85.11380382
1455.4;85.50667129
1455.6;85.88157491
1455.8;86.2581223
1456;86.59643234
1456.2;86.93606925
1456.4;87.23685494
1456.6;87.51852709
1456.8;87.78089408
1457;88.02377706
1457.2;88.22669282
1457.4;88.40971692
1457.6;88.57272373
1457.8;88.69517603
1458;88.79734893
1458.2;88.85870916
1458.4;88.89963953
1458.6;88.92011179
1458.8;88.89963953
1459;88.83825104
1459.2;88.75646566
1459.4;88.6543398
1459.6;88.51156098
1459.8;88.32832605
1460;88.12517654
1460.2;87.90225168
1460.4;87.63952196
1460.6;87.3574604
1460.8;87.05625887
1461;86.71615241
1461.2;86.35748782
1461.4;85.9607112
1461.6;85.56575761
1461.8;85.13340425
1462;84.68373413
1462.2;84.21704522
1462.4;83.73364561
1462.6;83.23385317
1462.8;82.7370439
1463;82.20533434
1463.2;81.6770418
1463.4;81.114781
1463.6;80.55639078
1463.8;80.00184449
1464;79.43282347
1464.2;78.84969177
1464.4;78.27084096
1464.6;77.6962396
1464.8;77.10809966
1465;76.52441178
1465.2;75.92765726
1465.4;75.35290502
1465.6;74.76528618
1465.8;74.18224972
1466;73.62070975
1466.2;73.04659895
1466.4;72.4769652
1466.6;71.92833378
1466.8;71.36742051
1467;70.82718805
1467.2;70.29104501
1467.4;69.77502488
1467.6;69.26279294
1467.8;68.7543214
1468;68.24958265
1468.2;67.76415076
1468.4;67.29766563
1468.6;66.83439176
1468.8;66.38959205
1469;65.94775259
1469.2;65.5239394
1469.4;65.10284984
1469.6;64.69936228
1469.8;64.31318236
1470;63.92930749
1470.2;63.57699545
1470.4;63.22662499
1470.6;62.89266532
1470.8;62.5604696
1471;62.2586931
1471.2;61.95837231
1471.4;61.67369945
1471.6;61.40447181
1471.8;61.15049825
1472;60.89757515
1472.2;60.67363296
1472.4;60.45051429
1472.6;60.25595861
1472.8;60.06202909
1473;59.8825106
1473.2;59.71727749
1473.4;59.57993156
1473.6;59.44290152
1473.8;59.30618664
1474;59.19704116
1474.2;59.10170366
1474.4;59.02010802
1474.6;58.95219771
1474.8;58.88436554
1475;58.8437037
1475.2;58.80306995
1475.4;58.7895316
1475.6;58.77599637
1475.8;58.77599637
1476;58.7895316
1476.2;58.81661141
1476.4;58.85725453
1476.6;58.91148903
1476.8;58.97935245
1477;59.04729404
1477.2;59.14254378
1477.4;59.23794716
1477.6;59.34716806
1477.8;59.47028229
1478;59.59365193
1478.2;59.74478464
1478.4;59.89630064
1478.6;60.06202909
1478.8;60.2282161
1479;60.4226822
1479.2;60.6177762
1479.4;60.81350013
1479.6;61.03795856
1479.8;61.26324544
1480;61.48936385
1480.2;61.73052919
1480.4;61.98691176
1480.6;62.24435916
1480.8;62.51726928
1481;62.79137597
1481.2;63.06668448
1481.4;63.35778707
1481.6;63.65023332
1481.8;63.95875481
1482;64.26877173
1482.2;64.58029135
1482.4;64.90826491
1482.6;65.2379041
1482.8;65.56921737
1483;65.90221323
1483.2;66.23690022
1483.4;66.57328694
1483.6;66.92679069
1483.8;67.26668104
1484;67.60829754
1484.2;67.9672972
1484.4;68.3124718
1484.6;68.65939938
1484.8;69.00808885
1485;69.35854916
1485.2;69.69473964
1485.4;70.03255967
1485.6;70.37201717
1485.8;70.71312007
1486;71.039517
1486.2;71.36742051
1486.4;71.68033065
1486.6;71.99461274
1486.8;72.29362467
1487;72.59387846
1487.2;72.87859644
1487.4;73.16443109
1487.6;73.41756899
1487.8;73.68854816
1488;73.92647527
1488.2;74.16517059
1488.4;74.38750629
1488.6;74.59333079
1488.8;74.79972479
1489;74.98942093
1489.2;75.1622894
1489.4;75.31821172
1489.6;75.45708085
1489.8;75.57880137
1490;75.70071823
1490.2;75.78792209
1490.4;75.87522641
1490.6;75.94514227
1490.8;75.99762144
1491;76.03262769
1491.2;76.05013687
1491.4;76.06765008
1491.6;76.05013687
1491.8;76.03262769
1492;75.99762144
1492.2;75.94514227
1492.4;75.87522641
1492.6;75.78792209
1492.8;75.70071823
1493;75.57880137
1493.2;75.45708085
1493.4;75.33555637
1493.6;75.17959815
1493.8;75.02396279
1494;74.85141246
1494.2;74.67925899
1494.4;74.49034745
1494.6;74.30191379
1494.8;74.09689339
1495;73.8754263
1495.2;73.65462115
1495.4;73.43447596
1495.6;73.19813232
1495.8;72.94575103
1496;72.71098032
1496.2;72.46027868
1496.4;72.21044145
1496.6;71.9448978
1496.8;71.69683756
1497;71.43318262
1497.2;71.17049723
1497.4;70.90877783
1497.6;70.64802086
1497.8;70.38822279
1498;70.1293801
1498.2;69.8554026
1498.4;69.59851928
1498.6;69.3425806
1498.8;69.0875831
1499;68.84937465
1499.2;68.59619085
1499.4;68.3439381
1499.6;68.10829368
1499.8;67.87346174
1500;67.63943948
1500.2;67.42174676
1500.4;67.20475466
1500.6;66.98846094
1500.8;66.78824014
1501;66.58861777
1501.2;66.38959205
1501.4;66.20640403
1501.6;66.02372147
1501.8;65.84154299
1502;65.67498768
1502.2;65.5239394
1502.4;65.37323852
1502.6;65.2379041
1502.8;65.10284984
1503;64.96807517
1503.2;64.84850971
1503.4;64.74407046
1503.6;64.6397994
1503.8;64.55055788
1504;64.47628406
1504.2;64.40209571
1504.4;64.32799273
1504.6;64.26877173
1504.8;64.22439177
1505;64.19482215
1505.2;64.16526615
1505.4;64.13572375
1505.6;64.12095766
1505.8;64.12095766
1506;64.13572375
1506.2;64.15049325
1506.4;64.16526615
1506.6;64.20960526
1506.8;64.23918168
1507;64.29837541
1507.2;64.35762368
1507.4;64.41692655
1507.6;64.50598333
1507.8;64.58029135
1508;64.68446642
1508.2;64.77389307
1508.4;64.89332095
1508.6;65.01296903
1508.8;65.13283772
1509;65.26795418
1509.2;65.40335094
1509.4;65.55412124
1509.6;65.72037003
1509.8;65.87187113
1510;66.03892575
1510.2;66.22165037
1510.4;66.40488058
1510.6;66.58861777
1510.8;66.78824014
1511;66.98846094
1511.2;67.18928198
1511.4;67.40622411
1511.6;67.62386672
1511.8;67.84221205
1512;68.06126238
1512.2;68.29674408
1512.4;68.53304051
1512.6;68.7543214
1512.8;68.99220098
1513;69.24684643
1513.2;69.48643007
1513.4;69.72684264
1513.6;69.968087
1513.8;70.21016602
1514;70.45308261
1514.2;70.69683964
1514.4;70.94144005
1514.6;71.18688673
1514.8;71.43318262
1515;71.68033065
1515.2;71.91177358
1515.4;72.14396379
1515.6;72.37690371
1515.8;72.59387846
1516;72.81150367
1516.2;73.02978129
1516.4;73.23184907
1516.6;73.43447596
1516.8;73.6376635
1517;73.82441258
1517.2;74.01163528
1517.4;74.18224972
1517.6;74.35325746
1517.8;74.50750146
1518;74.64487584
1518.2;74.7825035
1518.4;74.90313585
1518.6;75.02396279
1518.8;75.12768386
1519;75.21422761
1519.2;75.28353438
1519.4;75.35290502
1519.6;75.40497495
1519.8;75.45708085
1520;75.49183813
1520.2;75.50922277
1520.4;75.50922277
1520.6;75.49183813
1520.8;75.47445749
1521;75.43970822
1521.2;75.38761431
1521.4;75.31821172
1521.6;75.24887302
1521.8;75.1622894
1522;75.05852056
1522.2;74.95489498
1522.4;74.81695005
1522.6;74.69645651
1522.8;74.54182134
1523;74.37037991
1523.2;74.19933278
1523.4;74.02867905
1523.6;73.82441258
1523.8;73.62070975
1524;73.41756899
1524.2;73.19813232
1524.4;72.96254934
1524.6;72.72772457
1524.8;72.4769652
1525;72.22707043
1525.2;71.96146563
1525.4;71.69683756
1525.6;71.41673641
1525.8;71.13772955
1526;70.85981269
1526.2;70.56673112
1526.4;70.27486177
1526.6;69.9841996
1526.8;69.69473964
1527;69.39049731
1527.2;69.0875831
1527.4;68.78599123
1527.6;68.48571591
1527.8;68.1867514
1528;67.87346174
1528.2;67.57716994
1528.4;67.26668104
1528.6;66.97303805
1528.8;66.68067692
1529;66.37430704
1529.2;66.08455958
1529.4;65.79607697
1529.6;65.50885369
1529.8;65.22288425
1530;64.95311744
1530.2;64.66957398
1530.4;64.40209571
1530.6;64.13572375
1530.8;63.87045353
1531;63.62092806
1531.2;63.37237742
1531.4;63.1247978
1531.6;62.89266532
1531.8;62.66138647
1532;62.44533503
1532.2;62.23002852
1532.4;62.01546437
1532.6;61.81587201
1532.8;61.61692202
1533;61.43275613
1533.2;61.24914068
1533.4;61.08013665
1533.6;60.92562597
1533.8;60.77150616
1534;60.6177762
1534.2;60.47835919
1534.4;60.35315805
1534.6;60.2282161
1534.8;60.11737375
1535;60.02055404
1535.2;59.92389026
1535.4;59.84115951
1535.6;59.75854297
1535.8;59.70352866
1536;59.63483198
1536.2;59.59365193
1536.4;59.5525003
1536.6;59.52508168
1536.8;59.49767568
1537;59.49767568
1537.2;59.48397741
1537.4;59.49767568
1537.6;59.5113771
1537.8;59.53878941
1538;59.57993156
1538.2;59.63483198
1538.4;59.689783
1538.6;59.74478464
1538.8;59.82738216
1539;59.91009386
1539.2;60.00673539
1539.4;60.11737375
1539.6;60.2282161
1539.8;60.35315805
1540;60.49228645
1540.2;60.63173557
1540.4;60.79949891
1540.6;60.95368972
1540.8;61.13641945
1541;61.31969697
1541.2;61.51768727
1541.4;61.71631685
1541.6;61.92984599
1541.8;62.15842478
1542;62.38784723
1542.2;62.63253648
1542.4;62.87818541
1542.6;63.13933449
1542.8;63.41616863
1543;63.69421654
1543.2;63.97348355
1543.4;64.28357187
1543.6;64.58029135
1543.8;64.90826491
1544;65.22288425
1544.2;65.55412124
1544.4;65.90221323
1544.6;66.25215359
1544.8;66.60395213
1545;66.97303805
1545.2;67.34416927
1545.4;67.71735711
1545.6;68.10829368
1545.8;68.50148715
1546;68.89695055
1546.2;69.31065451
1546.4;69.72684264
1546.6;70.1293801
1546.8;70.56673112
1547;70.99046159
1547.2;71.41673641
1547.4;71.84557088
1547.6;72.29362467
1547.8;72.72772457
1548;73.18127977
1548.2;73.62070975
1548.4;74.06277837
1548.6;74.50750146
1548.8;74.95489498
1549;75.40497495
1549.2;75.8577575
1549.4;76.29568912
